"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Cayman Islands","CYM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","87.7552490234375","87.3842391967773","84.5943832397461","86.5982666015625","79.1222991943359","78.6507720947266","72.2392807006836","77.6368789672852","83.5889205932617","73.072639465332","89.3334503173828","77.8087921142578","78.4054718017578","76.0043792724609","58.1302299499512","61.310489654541","68.5317230224609","78.9349517822266","78.2171173095703","78.5998611450195","83.3319396972656","82.6861114501953","100.767013549805","104.238876342773","99.6909713745117","97.1577224731445","98.8619689941406","","100.718551635742","97.6595","98.04249","100.45012","101.18464","87.55183","100.0818","101.14621","99.95163","100.24621","103.16041","99.31649","101.7331","100.0641","98.33207","99.82538","96.81906","","","",
"Czech Republic","CZE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6890182495117","103.847312927246","104.555526733398","108.636138916016","","","99.4656829833984","99.34734","99.44711","104.01403","99.17994","99.77955","98.93744","93.8982","95.59894","98.50746","103.52328","106.4568","103.7591","100.9904","99.76104","98.16072","96.07079","97.06747","97.84404","",
"Germany","DEU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.331352233887","96.7050628662109","96.1679000854492","96.6975631713867","98.8387603759766","","101.463279724121","104.34692","105.79571","101.67014","100.68124","99.47027","96.87964","98.4968","103.53698","101.97903","102.3838","102.0154","101.5669","98.65314","98.39869","97.28271","98.9183","97.9372","98.80514","",
"Djibouti","DJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","20.3812294006348","20.4488792419434","20.1965293884277","20.4097309112549","19.0667591094971","","","","","","","","","","26.2585697174072","29.0872592926025","27.4112091064453","30.5102596282959","28.5150108337402","24.49827003479","27.5252990722656","24.7053508758545","27.8788299560547","30.1539897918701","27.6191692352295","24.8395004272461","","23.4395904541016","26.69269","26.41596","","","","33.60457","38.25157","","44.66271","","","50.78262","","50.69831","59.97707","65.59613","67.35251","62.97632","66.38029",
"Dominica","DMA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.056213378906","","","","","","","","","","","126.06298828125","119.42724","117.71968","100.5472","94.57162","95.10358","93.39045","84.30521","86.15085","82.23281","78.96996","77.03927","86.68262","97.30413","96.42538","100.8571","105.9536","113.9267","","",
"Denmark","DNK","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.6069488525391","92.4930191040039","93.8387298583984","92.6774673461914","94.1885070800781","101.278129577637","100.748908996582","108.111351013184","109.421157836914","102.228988647461","93.2762680053711","91.280517578125","92.1761016845703","97.7724380493164","99.9839096069336","97.0454330444336","98.4189910888672","102.338478088379","97.652473449707","95.3696823120117","97.7556610107422","97.0169525146484","99.2828369140625","96.8434066772461","","","","101.62769317627","101.449783325195","100.14678","101.35879","105.41577","","100.65758","100.35957","102.03966","101.75592","100.97058","97.97302","99.11993","99.62967","98.25849","99.27841","98.77498","98.73803","103.8827","103.7764","",
"Dominican Republic","DOM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","34.5599517822266","","","","","","","","","","52.3559799194336","","","","","","","","","","","","","62.5082397460938","","","","","73.2220230102539","78.81883","","92.23331","","88.62722","","85.80622","92.6831","","93.8494","92.69574","93.07074","93.52137","94.23554","95.26005","99.52608","99.15803","95.32809","",
"Algeria","DZA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","41.5880699157715","43.5527496337891","45.9229888916016","51.5357398986816","57.6917114257813","60.8581504821777","63.4765586853027","63.320930480957","62.8287391662598","66.7112426757813","68.1220474243164","70.5637588500977","74.8833312988281","88.4149169921875","72.6389236450195","74.5969314575195","75.6287078857422","78.5259170532227","77.4284286499023","76.6008224487305","79.8595809936523","79.6357192993164","78.8939971923828","80.3866500854492","83.5574798583984","83.7903213500977","","82.8245620727539","80.16639","86.29779","88.0823","89.71992","91.3253","93.07539","83.62891","94.39851","112.97665","91.88226","95.617","97.6363","101.5529","106.0317","108.3916","105.5467","105.59","105.6367","105.144",
"East Asia & Pacific (excluding high income)","EAP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5296096801758","95.5133438110352","95.7603912353516","96.1850280761719","93.643913269043","95.3637771606445","97.305793762207","94.4206314086914","91.0285491943359","89.5342102050781","90.3915100097656","91.2403106689453","92.3318634033203","93.5258026123047","92.977897644043","92.8515777587891","92.5230178833008","92.1187973022461","91.7003936767578","93.3943710327148","97.1237564086914","96.7892913818359","96.05788","94.30042","95.34989","94.90469","92.26734","90.89207","93.37515","95.95939","97.60904",
"Early-demographic dividend","EAR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","49.4877281188965","49.5302696228027","49.8977203369141","50.7691612243652","51.1176490783691","52.156551361084","53.2186813354492","54.1936798095703","55.0580215454102","55.8259010314941","57.3963203430176","58.9889106750488","60.7896003723145","62.6047515869141","64.8452835083008","66.9970321655273","68.1994323730469","69.058708190918","70.1508178710938","70.4727325439453","70.7659072875977","71.1646728515625","72.0328369140625","72.8262100219727","73.5267562866211","74.1545562744141","73.9297409057617","73.8107681274414","73.952507019043","73.9229125976563","75.5481109619141","76.561408996582","78.4549102783203","80.6982421875","82.4751892089844","84.2761611938477","84.8412475585938","86.4627227783203","87.9652862548828","88.8687973022461","89.37707","88.99539","90.93493","91.63755","92.80858","92.8953","92.33046","92.01445","92.59526",
"East Asia & Pacific","EAS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1394424438477","95.0016937255859","95.327392578125","95.6231002807617","93.5832595825195","95.18798828125","97.057243347168","94.3873901367188","91.1106262207031","89.627082824707","90.5287094116211","91.4271469116211","92.4821624755859","93.6565093994141","93.0533905029297","93.0568389892578","92.7643814086914","92.377571105957","92.0394134521484","93.6728973388672","97.1083984375","96.7973175048828","96.12815","94.58197","95.75289","95.20765","92.65829","91.48565","93.75753","96.09749","97.65145",
"Europe & Central Asia (excluding high income)","ECA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","94.8517303466797","94.9611587524414","95.4605407714844","96.1311798095703","96.0412673950195","98.3233795166016","95.9232025146484","96.3447570800781","96.5676879882813","96.41552734375","95.6104736328125","95.491340637207","94.4600296020508","93.9240036010742","94.2325210571289","94.2201385498047","94.0204315185547","94.0300521850586","96.2093200683594","97.2209014892578","96.2631301879883","97.2213287353516","99.0947189331055","97.0604095458984","95.6742401123047","96.2631683349609","97.4022216796875","97.77533","98.99083","98.09411","98.4107","97.92567","98.64724","96.54248","96.47238","96.83682",
"Europe & Central Asia","ECS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.5561370849609","95.287841796875","95.3662414550781","95.6152267456055","96.3078079223633","96.3538513183594","96.3815383911133","96.4214477539063","96.2343673706055","96.2852401733398","95.8629837036133","95.7243576049805","95.3908309936523","95.7354278564453","96.3357925415039","96.607307434082","96.1928863525391","97.7456283569336","96.4472885131836","96.6068572998047","96.6927490234375","96.9194564819336","96.6982498168945","96.2514038085938","95.4988708496094","95.4583892822266","95.6501312255859","95.7275924682617","95.6650772094727","95.8607025146484","97.5728607177734","97.8159866333008","97.2838516235352","97.5606918334961","97.8091278076172","96.6309509277344","96.4045562744141","96.7727279663086","97.2658920288086","97.48984","98.06938","97.42636","97.58627","97.25536","98.03992","96.76053","96.99245","97.20955",
"Ecuador","ECU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","55.7048110961914","54.9384994506836","58.5163383483887","61.3070487976074","65.2212371826172","69.5995025634766","71.3523712158203","70.456298828125","74.3539962768555","77.3646621704102","81.1612930297852","83.9303283691406","87.658332824707","90.0085678100586","90.5357971191406","","93.4255294799805","94.9196472167969","","","","","","94.9101486206055","92.705451965332","92.2842025756836","95.5784530639648","","96.9718933105469","97.24127","97.66513","97.31588","96.6519","96.30125","100.41658","99.77066","99.12251","","97.21449","103.1958","106.9735","108.2071","108.6962","112.2291","106.4048","103.5557","105.4158","",
"Egypt, Arab Rep.","EGY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","56.3480682373047","53.1568794250488","56.6036682128906","58.6263198852539","61.3533096313477","62.4206504821777","62.576000213623","54.6614990234375","36.4252510070801","46.7469711303711","55.6727981567383","","","","","74.1944808959961","74.8295974731445","","","","","","","","","","88.9230499267578","","93.0489807128906","91.26548","89.39921","88.23806","88.66969","90.18924","91.97186","87.35761","90.92532","","93.51346","96.02799","","","100.5301","","","96.90645","97.18955","100.6852",
"Euro area","EMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.0350494384766","95.0315780639648","95.1918182373047","95.2899169921875","95.7125091552734","97.4551162719727","97.0345001220703","96.9846115112305","96.694580078125","96.3633804321289","96.6167526245117","96.4102935791016","96.4450378417969","96.1252593994141","96.6604537963867","97.0219879150391","97.0987091064453","95.9902801513672","97.2943496704102","97.4093780517578","97.7322006225586","97.7692031860352","98.2014083862305","98.1001663208008","97.2003936767578","96.5194702148438","96.4962387084961","96.2632522583008","96.6869201660156","97.0064697265625","97.6758499145508","98.7198867797852","97.373161315918","97.2481384277344","96.6265106201172","95.1691131591797","95.2050323486328","96.73779296875","96.8793334960938","96.5962982177734","96.47604","96.27667","95.57531","95.31963","95.19585","95.98895","95.12383","95.40726","95.45505",
"Eritrea","ERI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9169101715088","31.773099899292","42.5863990783691","47.2389793395996","","45.389030456543","48.50745","49.49895","48.97085","55.22575","64.33746","79.40329","79.7165","79.34433","82.01907","87.97069","76.33065","73.28091","66.08584","61.04223","","62.84111","","64.18666","",
"Spain","ESP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","98.8945999145508","98.3096237182617","98.9779510498047","102.23477935791","103.415252685547","103.429107666016","101.140480041504","104.830963134766","102.420143127441","99.959716796875","","","101.026321411133","102.133369445801","","","","","","","","","","102.30026","","96.65484","97.13748","97.29009","97.47839","96.78925","96.1533","99.32011","99.21613","100.1019","103.3597","101.2097","100.5725","",
"Estonia","EST","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6472625732422","90.8167572021484","","89.4387435913086","93.3690719604492","95.66775","101.40708","102.95114","106.30589","102.32172","102.63627","94.97764","94.75235","95.45355","98.74659","100.6343","101.4313","103.8179","104.3208","100.0924","98.76664","96.44263","97.23144","",
"Ethiopia","ETH","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","18.1588001251221","","","","","24.5902900695801","24.0142593383789","22.8167304992676","","","","","14.1082801818848","13.9649496078491","14.9421901702881","","17.1501407623291","19.816370010376","22.31556","27.74431","31.60785","34.92633","37.69917","43.46148","47.19114","47.29252","49.45279","51.35951","57.70274","52.54763","50.30797","","53.38833","54.1109","","","",
"European Union","EUU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.3428268432617","95.3952407836914","95.399299621582","95.4822006225586","96.2721176147461","97.4740676879883","97.5104522705078","97.5167007446289","97.3418121337891","97.0874862670898","97.0638198852539","96.4505615234375","96.2493515014648","96.0898818969727","96.7595672607422","97.6497497558594","97.3281021118164","96.6767578125","97.3963165283203","97.2728805541992","97.0843124389648","96.5603103637695","96.9789733886719","97.2114868164063","96.7212600708008","96.4878082275391","97.0141906738281","97.3080596923828","97.3617324829102","97.3698425292969","97.764762878418","98.8221588134766","97.9452514648438","98.1123428344727","97.922477722168","96.7516174316406","96.4067764282227","97.2097091674805","97.1014022827148","97.0490264892578","97.36161","97.44744","96.8082","96.74014","96.57399","97.33527","96.66967","97.19801","97.26261",
"Fragile and conflict affected situations","FCS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","39.1130409240723","39.0735206604004","39.6464195251465","41.509220123291","41.9677505493164","43.9148292541504","44.9451484680176","47.0761108398438","48.4592590332031","49.314769744873","50.1622314453125","51.1554412841797","51.5639991760254","51.2779884338379","52.3927612304688","52.3031196594238","52.8878211975098","51.5590286254883","51.4264488220215","51.4441795349121","52.0798187255859","52.7618103027344","52.5727195739746","53.4455490112305","52.5838394165039","52.5721893310547","52.7899589538574","52.5259895324707","52.5925407409668","52.7630615234375","54.5184211730957","56.4770698547363","57.699779510498","60.2689590454102","62.1454010009766","63.528751373291","64.374267578125","65.160400390625","66.9913330078125","67.4562835693359","68.32425","69.0324","70.03443","68.1336","68.29225","68.48296","69.01254","70.11659","70.16754",
"Finland","FIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.982353210449","105.728813171387","105.436546325684","101.638069152832","97.2413101196289","96.598030090332","95.9704971313477","97.050537109375","100.484878540039","101.238792419434","100.376007080078","98.0183715820313","95.8533630371094","96.20359","102.1508","100.87145","101.91707","100.18132","100.19322","96.77712","98.18777","98.77861","97.86471","98.62905","98.20484","100.031","99.63838","98.88854","99.03192","100.885","101.4983","",
"Fiji","FJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","90.8905334472656","96.8845672607422","96.1436309814453","","106.590072631836","106.601898193359","110.429893493652","102.288696289063","97.1599578857422","97.3610992431641","","95.4903106689453","92.013801574707","93.3862075805664","95.2021636962891","","","","","","105.126792907715","","103.019737243652","102.591262817383","101.673370361328","102.981483459473","103.276962280273","99.6417770385742","95.01059","97.06312","102.01143","","109.3514","","111.53127","","105.87828","105.14678","","104.6678","106.2605","106.7347","","111.6333","107.0184","","",
"France","FRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","93.2149505615234","92.5527877807617","","","93.6467514038086","93.9699325561523","93.7244720458984","94.6542587280273","94.5113296508789","95.0712890625","","","","","","95.7221374511719","94.8546829223633","98.4355773925781","100.914520263672","104.128982543945","106.09529876709","107.24878692627","","","","","","","93.8269195556641","92.93037","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","62.586540222168","61.1177711486816","","84.1796722412109","88.066276550293","80.6623001098633","80.8790664672852","82.1366729736328","81.0229187011719","84.7832794189453","86.5809173583984","86.3770599365234","75.3095397949219","92.419807434082","","68.5307998657227","67.5399627685547","66.0088806152344","","","59.5005493164063","","","65.9400024414063","66.6802825927734","68.9382705688477","","","","","73.26525","71.19044","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.0105","100.8826","100.1229","",
"Georgia","GEO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3139572143555","95.0039596557617","98.2780075073242","","100.844657897949","118.08933","120.99609","118.18967","106.50509","112.07045","97.77066","92.03657","98.81681","102.38039","105.07451","106.4737","","101.4368","104.2581","103.5047","102.9414","115.434","113.7016","95.50823",
"Ghana","GHA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","62.8299217224121","56.9603614807129","","51.4499397277832","52.7013206481934","54.9655303955078","56.6805801391602","57.5939102172852","57.3643913269043","58.3198699951172","61.6052284240723","","","","","","","","","","65.5024032592773","67.5745468139648","","","","","","","66.4639129638672","69.08267","65.44559","67.09993","68.19153","67.30166","73.07195","69.42504","74.65209","79.99891","81.27579","","88.06565","93.86433","94.82469","93.65453","98.75622","","94.72446","93.80911",
"Gibraltar","GIB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.68085","92.25806","",
"Guinea","GIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","17.925500869751","19.5421390533447","","21.0717105865479","17.2618293762207","18.7955703735352","18.5017604827881","18.9590301513672","15.4131202697754","14.6199102401733","14.0510902404785","11.3107795715332","12.2135095596313","18.1344108581543","16.3370895385742","16.3533096313477","18.7303295135498","19.9439506530762","19.8843593597412","30.5173892974854","","25.4532203674316","29.0605201721191","31.67451","33.42895","37.352","37.54305","47.19325","53.20788","57.48635","57.76227","50.64951","56.75359","56.91796","","60.10138","60.82592","62.25954","","59.66737","","",
"Gambia, The","GMB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","20.3099899291992","22.6701202392578","22.265100479126","21.9072399139404","23.4969501495361","22.8087196350098","18.3177108764648","23.9211196899414","24.6890506744385","27.4506893157959","27.6260108947754","31.692289352417","35.7022705078125","41.9521408081055","44.1826705932617","46.7546691894531","50.7995414733887","","44.0379486083984","","","43.2734184265137","41.3770904541016","40.4114112854004","43.1250991821289","50.3763999938965","47.5430793762207","","67.9174270629883","66.12758","65.97637","63.36499","65.83168","64.35019","61.29162","59.51029","66.33713","72.35039","","67.10289","63.97331","65.68311","66.418","66.99941","67.4725","69.27261","","",
"Guinea-Bissau","GNB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","6.92883014678955","","","15.0886898040771","11.2465600967407","16.3947792053223","17.8096199035645","14.2935800552368","13.4920196533203","","","9.82345962524414","6.53606986999512","","","","","","","","","","","","28.31343","","","","","","","","","","65.14252","","","","","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3876190185547","","","","","","45.02633","","","36.59059","","43.90512","","","41.04966","42.9639","44.38116","42.45682","44.01268","","","40.77592","","","",
"Greece","GRC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","98.2837600708008","96.4135971069336","94.8893966674805","94.2362670898438","95.5889434814453","97.0180892944336","98.5587921142578","101.22061920166","101.674797058105","98.7511596679688","97.1598892211914","95.5296401977539","96.088737487793","98.1983108520508","100.293022155762","105.09944152832","95.642822265625","96.5689086914063","94.5364532470703","","","96.5615234375","","","","","","","","","","","","99.29267","96.45877","99.09316","97.38446","","","95.3191","93.15334","96.98412","95.35901","95.57611","97.35756","97.33734","96.76636","",
"Grenada","GRD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","96.4370498657227","98.1294403076172","89.9156265258789","92.042106628418","","","","95.259880065918","85.8083114624023","83.4839782714844","","","","","","","","","","","","","","95.5234909057617","","","96.46629","107.04165","","108.76699","","105.18186","120.01026","132.43671","123.123","","","108.7555","","","","120.9955","",
"Greenland","GRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","21.992919921875","22.2536602020264","24.2937698364258","","","28.1963901519775","29.2885093688965","29.1437892913818","30.2187995910645","30.6629791259766","32.5376205444336","32.6540718078613","32.6337890625","33.8689498901367","35.2724189758301","36.7199516296387","39.5741004943848","","","","","","","","","","45.5171813964844","","","50.7872200012207","55.51237","58.03934","61.58016","","67.26301","70.9242","73.92884","74.67053","77.55817","81.62691","83.62597","85.79242","84.75212","84.86329","84.66949","82.71167","79.13231","79.94133","79.69038",
"Guam","GUM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.7631988525391","93.2142486572266","91.5747222900391","91.8651809692383","","88.1543884277344","93.2482528686523","87.4610290527344","87.395263671875","79.5114364624023","82.8650512695313","84.6339797973633","80.6923904418945","85.4235229492188","","","87.939208984375","","","","","91.2619171142578","89.79833984375","","76.6252670288086","80.1839370727539","84.9743728637695","","103.586196899414","107.87935","92.67053","","77.53695","","93.45907","93.79519","94.0495","95.53241","98.44822","92.71179","97.63735","97.37594","","","","","","",
"High income","HIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","94.5480804443359","94.3457107543945","94.3981704711914","94.004753112793","94.1377105712891","94.6399078369141","95.0707168579102","95.3062973022461","94.9244079589844","94.933219909668","94.6258316040039","94.8412170410156","94.593391418457","95.5308074951172","95.850959777832","95.7401885986328","95.5127182006836","95.5114898681641","95.3616409301758","95.8983001708984","96.3946914672852","96.7356491088867","97.3163528442383","96.9117126464844","97.2585372924805","97.1982116699219","96.6594085693359","96.7999420166016","97.538948059082","97.6738128662109","97.692626953125","97.75278","98.03447","98.69478","98.48379","98.67178","99.20289","98.6931","98.26004","98.03242",
"Hong Kong SAR, China","HKG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","107.421463012695","103.366889953613","100.644706726074","99.5520935058594","103.188346862793","102.763748168945","104.625503540039","","","103.608879089355","103.959136962891","105.062217712402","105.813812255859","106.937789916992","104.024116516113","100.272117614746","94.5930480957031","","","","","","","","","","","","","","","","100.7627","99.0784","102.2678","105.0825","104.1517","103.1137","104.4942",
"Honduras","HND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","44.4510803222656","","49.2839584350586","","53.6691398620605","","","","","","","62.3447494506836","65.5592193603516","67.517578125","69.0203628540039","68.1301193237305","69.054931640625","69.3807067871094","70.0690383911133","","","","","77.66988","","77.2666","81.94037","","79.56629","81.09689","84.94979","87.47505","86.82107","80.90408","77.19141","","80.47022","81.62433","",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","32.9093017578125","32.8810691833496","33.3129081726074","33.8462905883789","34.2870292663574","35.4545402526855","36.3923492431641","37.9641799926758","39.8122215270996","40.7177696228027","41.8327407836914","43.6492805480957","44.7612113952637","45.1455383300781","47.7499618530273","44.4272384643555","44.2435913085938","43.5061416625977","42.4083404541016","40.8512496948242","41.5802001953125","42.3072090148926","41.476490020752","42.3391494750977","41.0565185546875","40.9624481201172","41.6752395629883","41.2746315002441","41.3960494995117","42.6452598571777","43.3797187805176","45.9167518615723","48.1875915527344","49.9897193908691","51.730770111084","54.3547515869141","56.5254402160645","58.8924598693848","62.6105804443359","65.7111129760742","65.81233","65.42071","65.71099","65.48763","65.58094","65.71116","65.78729","66.16831","66.56745",
"Croatia","HRV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5966491699219","80.2588500976563","84.7379302978516","85.9062423706055","90.8996887207031","89.4849624633789","90.88206","95.01475","98.19368","97.35978","","103.44709","101.7197","103.87421","98.67824","93.59109","91.27276","93.08901","92.74301","94.96452","97.93856","103.484","101.02","","",
"Haiti","HTI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","27.0025100708008","27.8290100097656","","29.177360534668","31.732780456543","","34.5323715209961","36.5771713256836","38.232551574707","","","","","","","","","","48.5164184570313","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","89.1953735351563","88.5813827514648","92.9370422363281","99.6880264282227","100.561538696289","98.0514602661133","99.6686477661133","104.270500183105","99.1637573242188","97.5623474121094","93.4831008911133","92.8708572387695","94.3186187744141","102.444343566895","113.566070556641","103.768501281738","96.8293609619141","89.2553100585938","83.3999633789063","81.783332824707","79.3816070556641","85.104606628418","89.8199691772461","","","","97.8909072875977","98.4477920532227","95.989501953125","96.41895","98.01668","99.41333","96.1854","94.62101","93.81266","98.76646","95.02565","96.58942","96.79566","97.10366","98.72742","97.53673","97.71342","96.46964","96.95035","98.59476","105.05","",
"IBRD only","IBD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","74.5839309692383","74.6392822265625","75.0109176635742","75.5541763305664","75.809928894043","76.5124664306641","77.2136688232422","78.4810485839844","79.2544937133789","79.9949722290039","81.1677093505859","82.1428604125977","82.7457733154297","83.4433135986328","84.4971313476563","85.5008697509766","85.8433074951172","85.8535003662109","86.1218490600586","85.8639373779297","86.1552581787109","86.5388412475586","85.9988479614258","87.1045074462891","88.1145172119141","87.3455200195313","85.8637390136719","85.2329483032227","85.5353469848633","85.6113815307617","86.8748626708984","87.7771987915039","88.6648712158203","89.6734390258789","90.4854583740234","91.3186721801758","91.5863494873047","93.3763885498047","96.0209808349609","96.1840209960938","95.5902","94.53086","95.5703","95.96377","95.39106","94.69895","94.92823","95.05059","95.75261",
"IDA & IBRD total","IBT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","69.4089202880859","69.4496612548828","69.8156814575195","70.3932723999023","70.6277465820313","71.3113327026367","71.9812393188477","72.8799362182617","73.6720581054688","74.4549713134766","75.4749908447266","76.3695678710938","76.9975509643555","77.599739074707","78.6479187011719","79.135139465332","79.3298034667969","79.1992416381836","79.2294464111328","78.8189315795898","79.0344619750977","79.3593826293945","78.8785934448242","79.7584686279297","80.3719177246094","79.7520065307617","78.7201309204102","78.3354187011719","78.637336730957","78.9054870605469","80.0054092407227","80.8405838012695","81.5732879638672","82.3535614013672","82.9689865112305","83.898811340332","84.4273910522461","85.4492568969727","87.1965637207031","87.9640502929688","87.70356","87.04834","87.9997","88.1023","87.80243","87.42404","87.59809","87.96964","88.64266",
